table_id,year,row_code,row_type,column_code,column_type,value
59,2024,324,Commodity,711AS,Commodity,0.0043193
59,2024,324,Commodity,713,Commodity,0.0143583
59,2024,324,Commodity,721,Commodity,0.0052981
59,2024,324,Commodity,722,Commodity,0.0070408
59,2024,324,Commodity,81,Commodity,0.0052157
59,2024,324,Commodity,GFE,Commodity,0.0113474
59,2024,324,Commodity,GFGD,Commodity,0.014154
59,2024,324,Commodity,GFGN,Commodity,0.0043745
59,2024,324,Commodity,GSLE,Commodity,0.0461976
59,2024,324,Commodity,GSLG,Commodity,0.0342199
59,2024,324,Commodity,HS,Commodity,0.0011509
59,2024,324,Commodity,ORE,Commodity,0.0086314
59,2024,324,Commodity,Other,Commodity,0.0043745
59,2024,324,Commodity,Used,Commodity,0.0217161
59,2024,325,Commodity,111CA,Commodity,0.0973673
59,2024,325,Commodity,113FF,Commodity,0.0308188
59,2024,325,Commodity,211,Commodity,0.0373575
59,2024,325,Commodity,212,Commodity,0.037551
59,2024,325,Commodity,213,Commodity,0.0201294
59,2024,325,Commodity,22,Commodity,0.0175227
59,2024,325,Commodity,23,Commodity,0.0321898
59,2024,325,Commodity,311FT,Commodity,0.0611389
59,2024,325,Commodity,313TT,Commodity,0.3465784
59,2024,325,Commodity,315AL,Commodity,0.054722
59,2024,325,Commodity,321,Commodity,0.0963685
59,2024,325,Commodity,322,Commodity,0.0959562
59,2024,325,Commodity,323,Commodity,0.1080721
59,2024,325,Commodity,324,Commodity,0.059432
59,2024,325,Commodity,325,Commodity,1.2955379
59,2024,325,Commodity,326,Commodity,0.3751709
59,2024,325,Commodity,327,Commodity,0.0594429
59,2024,325,Commodity,331,Commodity,0.0316848
59,2024,325,Commodity,332,Commodity,0.0446506
59,2024,325,Commodity,333,Commodity,0.0319106
59,2024,325,Commodity,334,Commodity,0.0168827
59,2024,325,Commodity,335,Commodity,0.052303
59,2024,325,Commodity,3361MV,Commodity,0.0645848
59,2024,325,Commodity,3364OT,Commodity,0.0204772
59,2024,325,Commodity,337,Commodity,0.0813612
59,2024,325,Commodity,339,Commodity,0.0718359
59,2024,325,Commodity,42,Commodity,0.0127296
59,2024,325,Commodity,441,Commodity,0.0097413
59,2024,325,Commodity,445,Commodity,0.0099995
59,2024,325,Commodity,452,Commodity,0.0088057
59,2024,325,Commodity,481,Commodity,0.0105817
59,2024,325,Commodity,482,Commodity,0.0134103
59,2024,325,Commodity,483,Commodity,0.0143407
59,2024,325,Commodity,484,Commodity,0.0111602
59,2024,325,Commodity,485,Commodity,0.0124784
59,2024,325,Commodity,486,Commodity,0.0075728
59,2024,325,Commodity,487OS,Commodity,0.0114959
59,2024,325,Commodity,493,Commodity,0.0086661
59,2024,325,Commodity,4A0,Commodity,0.0098879
59,2024,325,Commodity,511,Commodity,0.0072211
59,2024,325,Commodity,512,Commodity,0.0082753
59,2024,325,Commodity,513,Commodity,0.0105879
59,2024,325,Commodity,514,Commodity,0.0114987
59,2024,325,Commodity,521CI,Commodity,0.0050203
59,2024,325,Commodity,523,Commodity,0.0092461
59,2024,325,Commodity,524,Commodity,0.0052984
59,2024,325,Commodity,525,Commodity,0.0078213
59,2024,325,Commodity,532RL,Commodity,0.0096631
59,2024,325,Commodity,5411,Commodity,0.0039453
59,2024,325,Commodity,5412OP,Commodity,0.0388968
59,2024,325,Commodity,5415,Commodity,0.0071615
59,2024,325,Commodity,55,Commodity,0.0145386
59,2024,325,Commodity,561,Commodity,0.0212067
59,2024,325,Commodity,562,Commodity,0.0294136
59,2024,325,Commodity,61,Commodity,0.0177257
59,2024,325,Commodity,621,Commodity,0.0553844
59,2024,325,Commodity,622,Commodity,0.0383837
59,2024,325,Commodity,623,Commodity,0.0233281
59,2024,325,Commodity,624,Commodity,0.0158827
59,2024,325,Commodity,711AS,Commodity,0.0091826
59,2024,325,Commodity,713,Commodity,0.020485
59,2024,325,Commodity,721,Commodity,0.009207
59,2024,325,Commodity,722,Commodity,0.0155993
59,2024,325,Commodity,81,Commodity,0.0154184
59,2024,325,Commodity,GFE,Commodity,0.0075752
59,2024,325,Commodity,GFGD,Commodity,0.0197867
59,2024,325,Commodity,GFGN,Commodity,0.0163526
59,2024,325,Commodity,GSLE,Commodity,0.0419377
59,2024,325,Commodity,GSLG,Commodity,0.037581
59,2024,325,Commodity,HS,Commodity,0.0018398
59,2024,325,Commodity,ORE,Commodity,0.0197201
59,2024,325,Commodity,Other,Commodity,0.0163526
59,2024,325,Commodity,Used,Commodity,0.0507196
59,2024,326,Commodity,111CA,Commodity,0.0122444
59,2024,326,Commodity,113FF,Commodity,0.0031844
59,2024,326,Commodity,211,Commodity,0.0040516
59,2024,326,Commodity,212,Commodity,0.0162033
59,2024,326,Commodity,213,Commodity,0.0067411
59,2024,326,Commodity,22,Commodity,0.0062159
59,2024,326,Commodity,23,Commodity,0.0220387
59,2024,326,Commodity,311FT,Commodity,0.0327128
59,2024,326,Commodity,313TT,Commodity,0.0210841
59,2024,326,Commodity,315AL,Commodity,0.0088525
59,2024,326,Commodity,321,Commodity,0.0186251
59,2024,326,Commodity,322,Commodity,0.0260506
59,2024,326,Commodity,323,Commodity,0.0452342
59,2024,326,Commodity,324,Commodity,0.004316
59,2024,326,Commodity,325,Commodity,0.0168794
59,2024,326,Commodity,326,Commodity,1.0866504
59,2024,326,Commodity,327,Commodity,0.0153998
59,2024,326,Commodity,331,Commodity,0.0122747
59,2024,326,Commodity,332,Commodity,0.0140771
59,2024,326,Commodity,333,Commodity,0.0301818
59,2024,326,Commodity,334,Commodity,0.0101138
59,2024,326,Commodity,335,Commodity,0.0271365
59,2024,326,Commodity,3361MV,Commodity,0.0522217
59,2024,326,Commodity,3364OT,Commodity,0.0151035
59,2024,326,Commodity,337,Commodity,0.0446791
59,2024,326,Commodity,339,Commodity,0.029608
59,2024,326,Commodity,42,Commodity,0.0120325
59,2024,326,Commodity,441,Commodity,0.0056332
59,2024,326,Commodity,445,Commodity,0.0080176
59,2024,326,Commodity,452,Commodity,0.0031395
59,2024,326,Commodity,481,Commodity,0.0042308
59,2024,326,Commodity,482,Commodity,0.0039365
59,2024,326,Commodity,483,Commodity,0.0050279
59,2024,326,Commodity,484,Commodity,0.0060098
59,2024,326,Commodity,485,Commodity,0.0058007
59,2024,326,Commodity,486,Commodity,0.0034811
59,2024,326,Commodity,487OS,Commodity,0.0091914
59,2024,326,Commodity,493,Commodity,0.0040425
59,2024,326,Commodity,4A0,Commodity,0.0057105
59,2024,326,Commodity,511,Commodity,0.002514
59,2024,326,Commodity,512,Commodity,0.0021559
59,2024,326,Commodity,513,Commodity,0.0083298
59,2024,326,Commodity,514,Commodity,0.0040885
59,2024,326,Commodity,521CI,Commodity,0.0014551
59,2024,326,Commodity,523,Commodity,0.0026925
59,2024,326,Commodity,524,Commodity,0.0034134
59,2024,326,Commodity,525,Commodity,0.002413
59,2024,326,Commodity,532RL,Commodity,0.0073812
59,2024,326,Commodity,5411,Commodity,0.0011678
59,2024,326,Commodity,5412OP,Commodity,0.0061227
59,2024,326,Commodity,5415,Commodity,0.004136
59,2024,326,Commodity,55,Commodity,0.0024787
59,2024,326,Commodity,561,Commodity,0.0061407
59,2024,326,Commodity,562,Commodity,0.008542
59,2024,326,Commodity,61,Commodity,0.0058893
59,2024,326,Commodity,621,Commodity,0.0107309
59,2024,326,Commodity,622,Commodity,0.0092255
59,2024,326,Commodity,623,Commodity,0.0096759
59,2024,326,Commodity,624,Commodity,0.0111212
59,2024,326,Commodity,711AS,Commodity,0.0025986
59,2024,326,Commodity,713,Commodity,0.0075944
59,2024,326,Commodity,721,Commodity,0.0036875
59,2024,326,Commodity,722,Commodity,0.0115207
59,2024,326,Commodity,81,Commodity,0.0068616
59,2024,326,Commodity,GFE,Commodity,0.0035056
59,2024,326,Commodity,GFGD,Commodity,0.0103096
59,2024,326,Commodity,GFGN,Commodity,0.0053148
59,2024,326,Commodity,GSLE,Commodity,0.019759
59,2024,326,Commodity,GSLG,Commodity,0.0105112
59,2024,326,Commodity,HS,Commodity,0.0008954
59,2024,326,Commodity,ORE,Commodity,0.0044215
59,2024,326,Commodity,Other,Commodity,0.0053148
59,2024,326,Commodity,Used,Commodity,0.0159647
59,2024,327,Commodity,111CA,Commodity,0.0020971
59,2024,327,Commodity,113FF,Commodity,0.0006317
59,2024,327,Commodity,211,Commodity,0.0066738
59,2024,327,Commodity,212,Commodity,0.0103333
59,2024,327,Commodity,213,Commodity,0.0079584
59,2024,327,Commodity,22,Commodity,0.0055182
59,2024,327,Commodity,23,Commodity,0.0458775
59,2024,327,Commodity,311FT,Commodity,0.0057455
59,2024,327,Commodity,313TT,Commodity,0.003714
59,2024,327,Commodity,315AL,Commodity,0.0023499
59,2024,327,Commodity,321,Commodity,0.0101172
59,2024,327,Commodity,322,Commodity,0.0054802
59,2024,327,Commodity,323,Commodity,0.002393
59,2024,327,Commodity,324,Commodity,0.0062771
59,2024,327,Commodity,325,Commodity,0.003898
59,2024,327,Commodity,326,Commodity,0.0105455
59,2024,327,Commodity,327,Commodity,1.135572
59,2024,327,Commodity,331,Commodity,0.0187114
59,2024,327,Commodity,332,Commodity,0.0099733
59,2024,327,Commodity,333,Commodity,0.0083198
59,2024,327,Commodity,334,Commodity,0.0019044
59,2024,327,Commodity,335,Commodity,0.0156458
59,2024,327,Commodity,3361MV,Commodity,0.0179689
59,2024,327,Commodity,3364OT,Commodity,0.0033632
59,2024,327,Commodity,337,Commodity,0.0080902
59,2024,327,Commodity,339,Commodity,0.0069168
59,2024,327,Commodity,42,Commodity,0.0012301
59,2024,327,Commodity,441,Commodity,0.0020497
59,2024,327,Commodity,445,Commodity,0.0018461
59,2024,327,Commodity,452,Commodity,0.0010509
59,2024,327,Commodity,481,Commodity,0.001544
59,2024,327,Commodity,482,Commodity,0.003223
59,2024,327,Commodity,483,Commodity,0.0022443
59,2024,327,Commodity,484,Commodity,0.0020026
59,2024,327,Commodity,485,Commodity,0.0027388
59,2024,327,Commodity,486,Commodity,0.0026174
59,2024,327,Commodity,487OS,Commodity,0.00237
59,2024,327,Commodity,493,Commodity,0.001546
59,2024,327,Commodity,4A0,Commodity,0.0015719
59,2024,327,Commodity,511,Commodity,0.0007594
59,2024,327,Commodity,512,Commodity,0.0006554
59,2024,327,Commodity,513,Commodity,0.0036512
59,2024,327,Commodity,514,Commodity,0.0020409
59,2024,327,Commodity,521CI,Commodity,0.0008742
59,2024,327,Commodity,523,Commodity,0.0013116
59,2024,327,Commodity,524,Commodity,0.0006134
59,2024,327,Commodity,525,Commodity,0.0011434
59,2024,327,Commodity,532RL,Commodity,0.0029102
59,2024,327,Commodity,5411,Commodity,0.0005162
59,2024,327,Commodity,5412OP,Commodity,0.0030015
59,2024,327,Commodity,5415,Commodity,0.0010306
59,2024,327,Commodity,55,Commodity,0.0010523
59,2024,327,Commodity,561,Commodity,0.0021216
59,2024,327,Commodity,562,Commodity,0.0038223
59,2024,327,Commodity,61,Commodity,0.0017985
59,2024,327,Commodity,621,Commodity,0.0029228
59,2024,327,Commodity,622,Commodity,0.0036897
59,2024,327,Commodity,623,Commodity,0.0018347
59,2024,327,Commodity,624,Commodity,0.0036455
59,2024,327,Commodity,711AS,Commodity,0.0010612
59,2024,327,Commodity,713,Commodity,0.0050996
59,2024,327,Commodity,721,Commodity,0.0020425
59,2024,327,Commodity,722,Commodity,0.0036193
59,2024,327,Commodity,81,Commodity,0.0035319
59,2024,327,Commodity,GFE,Commodity,0.0015208
59,2024,327,Commodity,GFGD,Commodity,0.0024375
59,2024,327,Commodity,GFGN,Commodity,0.0022767
59,2024,327,Commodity,GSLE,Commodity,0.01834
59,2024,327,Commodity,GSLG,Commodity,0.0027962
59,2024,327,Commodity,HS,Commodity,0.0014443
59,2024,327,Commodity,ORE,Commodity,0.0031786
59,2024,327,Commodity,Other,Commodity,0.0022767
59,2024,327,Commodity,Used,Commodity,0.0066852
59,2024,331,Commodity,111CA,Commodity,0.0111596
59,2024,331,Commodity,113FF,Commodity,0.0030294
59,2024,331,Commodity,211,Commodity,0.0491784
59,2024,331,Commodity,212,Commodity,0.026639
59,2024,331,Commodity,213,Commodity,0.0140719
59,2024,331,Commodity,22,Commodity,0.0114629
59,2024,331,Commodity,23,Commodity,0.0384357
59,2024,331,Commodity,311FT,Commodity,0.0194947
59,2024,331,Commodity,313TT,Commodity,0.0208608
59,2024,331,Commodity,315AL,Commodity,0.00984
59,2024,331,Commodity,321,Commodity,0.0250653
59,2024,331,Commodity,322,Commodity,0.0353324
59,2024,331,Commodity,323,Commodity,0.0169274
59,2024,331,Commodity,324,Commodity,0.0317385
59,2024,331,Commodity,325,Commodity,0.0118249
59,2024,331,Commodity,326,Commodity,0.0323907
59,2024,331,Commodity,327,Commodity,0.0395621
59,2024,331,Commodity,331,Commodity,1.4309681
59,2024,331,Commodity,332,Commodity,0.3553796
59,2024,331,Commodity,333,Commodity,0.1848971
59,2024,331,Commodity,334,Commodity,0.0302589
59,2024,331,Commodity,335,Commodity,0.2590858
59,2024,331,Commodity,3361MV,Commodity,0.1812879
59,2024,331,Commodity,3364OT,Commodity,0.0644555
59,2024,331,Commodity,337,Commodity,0.1009882
59,2024,331,Commodity,339,Commodity,0.0669678
59,2024,331,Commodity,42,Commodity,0.0056565
59,2024,331,Commodity,441,Commodity,0.0051147
59,2024,331,Commodity,445,Commodity,0.0050546
59,2024,331,Commodity,452,Commodity,0.0030866
59,2024,331,Commodity,481,Commodity,0.0062723
59,2024,331,Commodity,482,Commodity,0.0192781
59,2024,331,Commodity,483,Commodity,0.0152835
59,2024,331,Commodity,484,Commodity,0.0094575
59,2024,331,Commodity,485,Commodity,0.0083692
59,2024,331,Commodity,486,Commodity,0.0128901
59,2024,331,Commodity,487OS,Commodity,0.0095553
59,2024,331,Commodity,493,Commodity,0.0076776
59,2024,331,Commodity,4A0,Commodity,0.004279
59,2024,331,Commodity,511,Commodity,0.0029557
59,2024,331,Commodity,512,Commodity,0.0020718
59,2024,331,Commodity,513,Commodity,0.0094413
59,2024,331,Commodity,514,Commodity,0.0065068
59,2024,331,Commodity,521CI,Commodity,0.0020329
59,2024,331,Commodity,523,Commodity,0.0036699
59,2024,331,Commodity,524,Commodity,0.0015657
59,2024,331,Commodity,525,Commodity,0.0032533
59,2024,331,Commodity,532RL,Commodity,0.0063698
59,2024,331,Commodity,5411,Commodity,0.0015288
59,2024,331,Commodity,5412OP,Commodity,0.0060069
59,2024,331,Commodity,5415,Commodity,0.0048621
59,2024,331,Commodity,55,Commodity,0.0036233
59,2024,331,Commodity,561,Commodity,0.0084775
59,2024,331,Commodity,562,Commodity,0.0225805
59,2024,331,Commodity,61,Commodity,0.0074095
59,2024,331,Commodity,621,Commodity,0.0042592
59,2024,331,Commodity,622,Commodity,0.0064962
59,2024,331,Commodity,623,Commodity,0.0044512
59,2024,331,Commodity,624,Commodity,0.0107897
59,2024,331,Commodity,711AS,Commodity,0.0032538
59,2024,331,Commodity,713,Commodity,0.0122623
59,2024,331,Commodity,721,Commodity,0.0060069
59,2024,331,Commodity,722,Commodity,0.0063078
59,2024,331,Commodity,81,Commodity,0.0160816
59,2024,331,Commodity,GFE,Commodity,0.0089093
59,2024,331,Commodity,GFGD,Commodity,0.0168556
59,2024,331,Commodity,GFGN,Commodity,0.0097094
59,2024,331,Commodity,GSLE,Commodity,0.0271547
59,2024,331,Commodity,GSLG,Commodity,0.0071003
59,2024,331,Commodity,HS,Commodity,0.001503
59,2024,331,Commodity,ORE,Commodity,0.0086704
59,2024,331,Commodity,Other,Commodity,0.0097094
59,2024,331,Commodity,Used,Commodity,0.1352477
59,2024,332,Commodity,111CA,Commodity,0.0133492
59,2024,332,Commodity,113FF,Commodity,0.0037615
59,2024,332,Commodity,211,Commodity,0.0380535
59,2024,332,Commodity,212,Commodity,0.0227103
59,2024,332,Commodity,213,Commodity,0.0115017
59,2024,332,Commodity,22,Commodity,0.0152258
59,2024,332,Commodity,23,Commodity,0.0694788
59,2024,332,Commodity,311FT,Commodity,0.0317304
59,2024,332,Commodity,313TT,Commodity,0.0259412
59,2024,332,Commodity,315AL,Commodity,0.0106284
59,2024,332,Commodity,321,Commodity,0.0423763
59,2024,332,Commodity,322,Commodity,0.0501914
59,2024,332,Commodity,323,Commodity,0.0257943
59,2024,332,Commodity,324,Commodity,0.0261425
59,2024,332,Commodity,325,Commodity,0.0195665
59,2024,332,Commodity,326,Commodity,0.0454177
59,2024,332,Commodity,327,Commodity,0.0302013
59,2024,332,Commodity,331,Commodity,0.050605
59,2024,332,Commodity,332,Commodity,1.1284113
59,2024,332,Commodity,333,Commodity,0.0815666
59,2024,332,Commodity,334,Commodity,0.0285446
59,2024,332,Commodity,335,Commodity,0.1124679
59,2024,332,Commodity,3361MV,Commodity,0.0742047
59,2024,332,Commodity,3364OT,Commodity,0.0605312
59,2024,332,Commodity,337,Commodity,0.080427
59,2024,332,Commodity,339,Commodity,0.0360314
59,2024,332,Commodity,42,Commodity,0.0059983
59,2024,332,Commodity,441,Commodity,0.0056464
59,2024,332,Commodity,445,Commodity,0.0057902
59,2024,332,Commodity,452,Commodity,0.0036128
59,2024,332,Commodity,481,Commodity,0.0069181
59,2024,332,Commodity,482,Commodity,0.0128677
59,2024,332,Commodity,483,Commodity,0.0319378
59,2024,332,Commodity,484,Commodity,0.0107396
59,2024,332,Commodity,485,Commodity,0.0116834
59,2024,332,Commodity,486,Commodity,0.0339653
59,2024,332,Commodity,487OS,Commodity,0.0090418
59,2024,332,Commodity,493,Commodity,0.0100782
59,2024,332,Commodity,4A0,Commodity,0.00515
59,2024,332,Commodity,511,Commodity,0.004334
59,2024,332,Commodity,512,Commodity,0.0024439
59,2024,332,Commodity,513,Commodity,0.0165371
59,2024,332,Commodity,514,Commodity,0.0076023
59,2024,332,Commodity,521CI,Commodity,0.0026051
59,2024,332,Commodity,523,Commodity,0.0042383
59,2024,332,Commodity,524,Commodity,0.00179
59,2024,332,Commodity,525,Commodity,0.0038806
59,2024,332,Commodity,532RL,Commodity,0.0085796
59,2024,332,Commodity,5411,Commodity,0.0017934
59,2024,332,Commodity,5412OP,Commodity,0.0072367
59,2024,332,Commodity,5415,Commodity,0.0070855
59,2024,332,Commodity,55,Commodity,0.0043203
59,2024,332,Commodity,561,Commodity,0.0078651
59,2024,332,Commodity,562,Commodity,0.0317028
59,2024,332,Commodity,61,Commodity,0.006867
59,2024,332,Commodity,621,Commodity,0.0044403
59,2024,332,Commodity,622,Commodity,0.0075476
59,2024,332,Commodity,623,Commodity,0.0048356
59,2024,332,Commodity,624,Commodity,0.0151614
59,2024,332,Commodity,711AS,Commodity,0.0034491
59,2024,332,Commodity,713,Commodity,0.0143442
59,2024,332,Commodity,721,Commodity,0.0110661
59,2024,332,Commodity,722,Commodity,0.0094732
59,2024,332,Commodity,81,Commodity,0.0128004
59,2024,332,Commodity,GFE,Commodity,0.0077696
59,2024,332,Commodity,GFGD,Commodity,0.0217055
59,2024,332,Commodity,GFGN,Commodity,0.0080865
59,2024,332,Commodity,GSLE,Commodity,0.0411412
59,2024,332,Commodity,GSLG,Commodity,0.0089225
59,2024,332,Commodity,HS,Commodity,0.002392
59,2024,332,Commodity,ORE,Commodity,0.0087347
59,2024,332,Commodity,Other,Commodity,0.0080865
59,2024,332,Commodity,Used,Commodity,0.0537391
59,2024,333,Commodity,111CA,Commodity,0.0109641
59,2024,333,Commodity,113FF,Commodity,0.0023964
59,2024,333,Commodity,211,Commodity,0.0334324
59,2024,333,Commodity,212,Commodity,0.0464009
59,2024,333,Commodity,213,Commodity,0.0299306
59,2024,333,Commodity,22,Commodity,0.0075763
59,2024,333,Commodity,23,Commodity,0.0246388
59,2024,333,Commodity,311FT,Commodity,0.0123117
59,2024,333,Commodity,313TT,Commodity,0.0082464
59,2024,333,Commodity,315AL,Commodity,0.0033358
59,2024,333,Commodity,321,Commodity,0.0094516
59,2024,333,Commodity,322,Commodity,0.0132046
59,2024,333,Commodity,323,Commodity,0.0222525
59,2024,333,Commodity,324,Commodity,0.021128
59,2024,333,Commodity,325,Commodity,0.0120441
59,2024,333,Commodity,326,Commodity,0.0175326
59,2024,333,Commodity,327,Commodity,0.0088029
59,2024,333,Commodity,331,Commodity,0.0182567
59,2024,333,Commodity,332,Commodity,0.0217871
59,2024,333,Commodity,333,Commodity,1.0951093
59,2024,333,Commodity,334,Commodity,0.0032786
59,2024,333,Commodity,335,Commodity,0.0241451
59,2024,333,Commodity,3361MV,Commodity,0.0758355
59,2024,333,Commodity,3364OT,Commodity,0.0176967
59,2024,333,Commodity,337,Commodity,0.0082781
59,2024,333,Commodity,339,Commodity,0.0074292
59,2024,333,Commodity,42,Commodity,0.0033651
59,2024,333,Commodity,441,Commodity,0.0033394
59,2024,333,Commodity,445,Commodity,0.0032737
59,2024,333,Commodity,452,Commodity,0.0019917
59,2024,333,Commodity,481,Commodity,0.0044104
59,2024,333,Commodity,482,Commodity,0.0044595
59,2024,333,Commodity,483,Commodity,0.0062639
59,2024,333,Commodity,484,Commodity,0.0066505
59,2024,333,Commodity,485,Commodity,0.0048857
59,2024,333,Commodity,486,Commodity,0.0038619
59,2024,333,Commodity,487OS,Commodity,0.0136002
59,2024,333,Commodity,493,Commodity,0.0111231
59,2024,333,Commodity,4A0,Commodity,0.0028432
59,2024,333,Commodity,511,Commodity,0.0017344
59,2024,333,Commodity,512,Commodity,0.0013065
59,2024,333,Commodity,513,Commodity,0.003289
59,2024,333,Commodity,514,Commodity,0.0038099
59,2024,333,Commodity,521CI,Commodity,0.0011814
59,2024,333,Commodity,523,Commodity,0.002111
59,2024,333,Commodity,524,Commodity,0.0013858
59,2024,333,Commodity,525,Commodity,0.0018485
59,2024,333,Commodity,532RL,Commodity,0.0048475
59,2024,333,Commodity,5411,Commodity,0.0009512
59,2024,333,Commodity,5412OP,Commodity,0.0034323
59,2024,333,Commodity,5415,Commodity,0.004561
59,2024,333,Commodity,55,Commodity,0.0022531
59,2024,333,Commodity,561,Commodity,0.0075277
59,2024,333,Commodity,562,Commodity,0.0315203
59,2024,333,Commodity,61,Commodity,0.0080041
59,2024,333,Commodity,621,Commodity,0.0030117
59,2024,333,Commodity,622,Commodity,0.0041454
59,2024,333,Commodity,623,Commodity,0.0029836
59,2024,333,Commodity,624,Commodity,0.0039496
59,2024,333,Commodity,711AS,Commodity,0.002061
59,2024,333,Commodity,713,Commodity,0.006515
59,2024,333,Commodity,721,Commodity,0.0024291
59,2024,333,Commodity,722,Commodity,0.0036604
59,2024,333,Commodity,81,Commodity,0.0108458
59,2024,333,Commodity,GFE,Commodity,0.0043427
59,2024,333,Commodity,GFGD,Commodity,0.0076633
59,2024,333,Commodity,GFGN,Commodity,0.0032536
59,2024,333,Commodity,GSLE,Commodity,0.0170511
59,2024,333,Commodity,GSLG,Commodity,0.0060143
59,2024,333,Commodity,HS,Commodity,0.0009394
59,2024,333,Commodity,ORE,Commodity,0.0046392
59,2024,333,Commodity,Other,Commodity,0.0032536
59,2024,333,Commodity,Used,Commodity,0.0192331
59,2024,334,Commodity,111CA,Commodity,0.0063692
59,2024,334,Commodity,113FF,Commodity,0.0020794
59,2024,334,Commodity,211,Commodity,0.0067238
59,2024,334,Commodity,212,Commodity,0.0074776
59,2024,334,Commodity,213,Commodity,0.0049495
59,2024,334,Commodity,22,Commodity,0.0048884
59,2024,334,Commodity,23,Commodity,0.0109962
59,2024,334,Commodity,311FT,Commodity,0.0112471
59,2024,334,Commodity,313TT,Commodity,0.0172347
59,2024,334,Commodity,315AL,Commodity,0.0067572
59,2024,334,Commodity,321,Commodity,0.0188746
59,2024,334,Commodity,322,Commodity,0.0136031
59,2024,334,Commodity,323,Commodity,0.0195936
59,2024,334,Commodity,324,Commodity,0.0059151
59,2024,334,Commodity,325,Commodity,0.0104019
59,2024,334,Commodity,326,Commodity,0.0178452
59,2024,334,Commodity,327,Commodity,0.0119433
59,2024,334,Commodity,331,Commodity,0.0187174
59,2024,334,Commodity,332,Commodity,0.0255736
59,2024,334,Commodity,333,Commodity,0.0285529
59,2024,334,Commodity,334,Commodity,1.117838
59,2024,334,Commodity,335,Commodity,0.0387066
59,2024,334,Commodity,3361MV,Commodity,0.0589212
59,2024,334,Commodity,3364OT,Commodity,0.0783265
59,2024,334,Commodity,337,Commodity,0.0226913
59,2024,334,Commodity,339,Commodity,0.0185618
59,2024,334,Commodity,42,Commodity,0.0236556
59,2024,334,Commodity,441,Commodity,0.0074822
59,2024,334,Commodity,445,Commodity,0.0048518
59,2024,334,Commodity,452,Commodity,0.0044297
59,2024,334,Commodity,481,Commodity,0.0046077
59,2024,334,Commodity,482,Commodity,0.0055623
59,2024,334,Commodity,483,Commodity,0.0076965
59,2024,334,Commodity,484,Commodity,0.0051052
59,2024,334,Commodity,485,Commodity,0.0048918
59,2024,334,Commodity,486,Commodity,0.0036407
59,2024,334,Commodity,487OS,Commodity,0.0049021
59,2024,334,Commodity,493,Commodity,0.0038115
59,2024,334,Commodity,4A0,Commodity,0.0048407
59,2024,334,Commodity,511,Commodity,0.0091456
59,2024,334,Commodity,512,Commodity,0.006727
59,2024,334,Commodity,513,Commodity,0.0370391
59,2024,334,Commodity,514,Commodity,0.014887
59,2024,334,Commodity,521CI,Commodity,0.0036206
59,2024,334,Commodity,523,Commodity,0.0082861
59,2024,334,Commodity,524,Commodity,0.0020059
59,2024,334,Commodity,525,Commodity,0.0121517
59,2024,334,Commodity,532RL,Commodity,0.0053287
59,2024,334,Commodity,5411,Commodity,0.006191
59,2024,334,Commodity,5412OP,Commodity,0.010119
59,2024,334,Commodity,5415,Commodity,0.0109993
59,2024,334,Commodity,55,Commodity,0.0253976
59,2024,334,Commodity,561,Commodity,0.0103109
59,2024,334,Commodity,562,Commodity,0.0118442
59,2024,334,Commodity,61,Commodity,0.0071221
59,2024,334,Commodity,621,Commodity,0.0105629
59,2024,334,Commodity,622,Commodity,0.0058163
59,2024,334,Commodity,623,Commodity,0.0044496
59,2024,334,Commodity,624,Commodity,0.0061513
59,2024,334,Commodity,711AS,Commodity,0.0032036
59,2024,334,Commodity,713,Commodity,0.0064001
59,2024,334,Commodity,721,Commodity,0.0046919
59,2024,334,Commodity,722,Commodity,0.005837
59,2024,334,Commodity,81,Commodity,0.010798
59,2024,334,Commodity,GFE,Commodity,0.0038266
59,2024,334,Commodity,GFGD,Commodity,0.0374328
59,2024,334,Commodity,GFGN,Commodity,0.0160155
59,2024,334,Commodity,GSLE,Commodity,0.0124672
59,2024,334,Commodity,GSLG,Commodity,0.0060269
59,2024,334,Commodity,HS,Commodity,0.0006964
59,2024,334,Commodity,ORE,Commodity,0.0057724
59,2024,334,Commodity,Other,Commodity,0.0160155
59,2024,334,Commodity,Used,Commodity,0.0159968
59,2024,335,Commodity,111CA,Commodity,0.0133462
59,2024,335,Commodity,113FF,Commodity,0.002471
59,2024,335,Commodity,211,Commodity,0.0039729
59,2024,335,Commodity,212,Commodity,0.0051931
59,2024,335,Commodity,213,Commodity,0.0062126
59,2024,335,Commodity,22,Commodity,0.0053207
59,2024,335,Commodity,23,Commodity,0.0267564
59,2024,335,Commodity,311FT,Commodity,0.0079841
59,2024,335,Commodity,313TT,Commodity,0.0049526
59,2024,335,Commodity,315AL,Commodity,0.0023636
59,2024,335,Commodity,321,Commodity,0.0072773
59,2024,335,Commodity,322,Commodity,0.0076251
59,2024,335,Commodity,323,Commodity,0.0049034
59,2024,335,Commodity,324,Commodity,0.003212
59,2024,335,Commodity,325,Commodity,0.0039987
59,2024,335,Commodity,326,Commodity,0.0073016
59,2024,335,Commodity,327,Commodity,0.0042388
59,2024,335,Commodity,331,Commodity,0.0137291
59,2024,335,Commodity,332,Commodity,0.01584
59,2024,335,Commodity,333,Commodity,0.0519374
