sample_track,model_id,target_id,horizon,nominal_level,observation_count,empirical_coverage,mean_width,below_rate,above_rate
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,12,0.5,42,0.047619047619047616,0.4646343060417224,0.38095238095238093,0.5714285714285714
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,1,0.5,53,0.7547169811320755,4.114519300551364,0.1509433962264151,0.09433962264150944
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,4,0.5,50,0.1,0.3565649264630711,0.48,0.42
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,1,0.5,53,0.1320754716981132,0.16713509268635435,0.07547169811320754,0.7924528301886793
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,12,0.8,42,0.47619047619047616,3.9127940332759614,0.0,0.5238095238095238
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,unemployment_rate,2,0.8,52,0.40384615384615385,1.1711180385879185,0.0,0.5961538461538461
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,2,0.8,52,0.9423076923076923,8.09069691271018,0.038461538461538464,0.019230769230769232
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,2,0.8,52,0.7884615384615384,2.5649182604759804,0.1346153846153846,0.07692307692307693
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,gdp_deflator,8,0.8,46,0.8043478260869565,2.772162637905658,0.08695652173913043,0.10869565217391304
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,1,0.8,53,0.6792452830188679,0.3681766607416472,0.05660377358490566,0.2641509433962264
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,effective_federal_funds_rate,2,0.8,52,0.5769230769230769,0.5040377727320193,0.07692307692307693,0.34615384615384615
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,real_gdp,4,0.8,50,0.98,8.302405873828597,0.02,0.0
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,1,0.8,53,0.9245283018867925,8.141855178930935,0.05660377358490566,0.018867924528301886
abm_pandemic_masked_common_cells,beforeit_abm_us_v3_mean,nominal_gdp,8,0.8,46,0.9347826086956522,8.844898848751814,0.043478260869565216,0.021739130434782608
